artists,x0,x1,play_count
Kostas Karipis,1.6544194,11.399958,6
Kostas Roukounas,2.3183975,12.662689,73
Kostas Roykoynas,3.2243214,11.905235,8
Kostas Skafidas,5.80551,8.288728,5
Kostas Tsanakos,2.1793852,12.719383,6
Kotch Sly & Robbie,11.418789,7.328382,3
Kottonmouth Kings,10.346344,12.066291,5
Kraftwerk,5.385077,13.325684,46
Kreator,7.777117,13.7769985,4
Kreider,2.8163717,12.382471,3
Krewella,11.266055,11.468999,3
Kris Kristofferson,6.4567657,8.282406,28
Kris Kross,14.147418,8.628452,5
Krishna Bhamini,0.68320477,12.171183,3
Krishna Chandra Dey,0.709793,11.910752,5
Krishnaveni M. S. Rama Rao,3.203271,12.76382,3
Kristian Stanfill Passion,9.564681,13.403232,5
Kriszta Kovats,5.931026,8.373294,15
Krokus,6.7729425,12.84053,15
Kronos Quartet Michael Riesman Philip Glass,-1.0481311,11.796631,4
Krontjong Ensemble Pantja Warna,4.408955,8.35354,3
Kulsum,5.8937974,6.087619,3
Kumar Sanu Sadhana Sargam,8.450816,6.49328,3
Kurt Carr & The Kurt Carr Singers,3.7950943,5.7599897,5
Kurt Heynicke,5.2673006,3.1323206,6
Kurt Vile,5.872319,13.546016,3
Kurt Weill Lotte Lenya Roger Bean,7.0458384,7.6751413,8
Kurt Weill Maurice Abravanel Street Scene Orchestra,0.76375437,11.084052,3
Kurtis Blow,11.156323,8.349672,4
Kut Klose,9.763402,9.220676,3
Kutless,9.8054695,12.92231,4
Kylie Minogue,11.651938,9.858649,13
Kyuss,6.582732,14.05078,15
L'Orchestra Italiana,4.605725,13.000342,8
L. Royvas,1.555551,11.911939,3
L.A. Guns,9.849231,12.929161,10
L.M. Hilton,5.812857,5.6566324,5
L.T.D.,7.5016537,9.302516,9
L.c. Cooke,11.1316,8.406663,3
L7,6.4735694,13.79411,5
LANY,8.23117,10.039569,11
LCD Soundsystem,5.97804,12.7795,13
LFO,11.570662,9.75545,4
LL Cool J,13.668064,8.7968025,48
LMFAO,12.767853,10.010672,5
LMFAO Lil Jon,9.317381,11.445063,3
LOCASH,10.230431,11.757807,4
LOUDNESS,7.086579,12.792131,3
LSG,9.235849,10.096899,4
LUCHS,-1.7476974,12.266844,3
La Adictiva Banda San José de Mesillas,10.394751,7.46899,12
La Arrolladora Banda El Limón De Rene Camacho,10.122007,7.0512,42
La Bouche,11.945002,10.5147705,8
La Diferenzia,10.577248,8.310515,3
La Dinastía de Tuzantla Michoacán,9.349402,7.869543,3
La Fiebre,8.7899885,9.548143,4
La Firma,11.343533,7.688389,4
La Ley,10.873595,10.893686,6
La Lupe,7.5660324,8.2720175,9
La Luz Roja De San Marcos,11.707299,8.457241,4
La Mafia,10.458062,8.268453,21
La Makina,11.937112,8.338611,4
La Mosca Tse-Tse,11.926989,9.83804,4
La Numero 1 Banda Jerez De Marco A. Flores,9.829072,7.026117,3
La Oreja de Van Gogh,9.348839,11.442692,9
La Original Banda El Limón de Salvador Lizárraga,11.251117,7.3867784,5
La Quinta Estacion,9.789252,11.860289,4
La Sonora Dinamita Lucho Argain,11.443861,8.974761,3
La Sonora Matancera,7.8907776,6.8667216,12
La Sonora Matancera Leo Marini,6.037733,7.3454137,8
La Sonora Matancera Nelson Pinedo,8.030953,6.9402895,13
La Sonora Santanera,8.05374,6.8566685,80
La Tropa Vallenata,11.244653,7.4061136,7
La Unión,11.509046,12.16318,3
LaBelle Laura Nyro,5.260521,7.1062,4
LaShun Pace,8.091347,7.544013,3
LaVern Baker,8.099192,6.728039,15
Labi Siffre,7.8354487,9.1787,13
Labrinth,6.4296923,12.16566,5
Lacuna Coil,7.8752666,13.458048,4
Ladron,8.018626,8.620592,10
Lady Antebellum,9.295625,11.7658205,22
Lady Gaga,10.803064,11.21031,66
Lady in the Dark Ensemble (1963),3.4736497,6.8294687,3
Ladysmith Black Mambazo,4.0457244,8.042224,5
Lafayette Afro Rock Band,5.1391177,13.063511,5
Lagwagon,10.090234,12.344231,6
Laid Back,5.451684,12.868209,3
Lake Street Dive,8.762527,10.344021,8
Lakeside,11.234305,8.582469,17
Lalah Hathaway,7.4461236,9.31103,5
Lalita Dewoolkar,6.3738647,6.630496,8
Lalita Parulekar,1.8700129,13.389163,4
Lalo Mora,10.101422,7.293522,15
Lalo Schifrin,4.5470276,12.980623,14
Lamb of God,9.614309,13.564764,30
"Lambert, Hendricks & Ross",6.7447577,7.9706907,10
Lampros Xalkias,4.3162374,8.353656,4
Lana Del Rey,7.317197,10.839462,104
Lana Del Rey The Weeknd,6.9785204,9.618771,3
Landon Cube Lil Skies,14.557539,8.671404,3
Langhorne Slim The Law,11.4294405,10.727716,3
Langston Hughes,5.352681,3.2339778,7
Lara & Reyes,4.72892,12.931208,4
Lara Fabian,3.5006542,8.23525,4
Laraaji,-0.49543747,10.821441,4
Larry Carlton,4.9745054,13.29319,6
Larry Gatlin & The Gatlin Brothers,7.413432,8.131286,4
Larry Graham,5.695284,9.420396,4
Larry Groce,4.649579,7.726712,4
Larry Hernández,11.95936,8.37752,3
Larry Norman,8.750205,9.4064865,4
Larry Odetta,7.672373,8.330532,11
Larry Williams,9.207724,6.948184,4
Lars Gullin,6.7054396,7.0389137,3
Las Atlixqueñas,6.3084383,7.391607,9
Las Chicas Del Can,9.394,7.3051133,4
Las Hermanas Padilla,6.1800323,7.573435,12
Las Jilguerillas,8.337595,6.5750856,4
Lata Mangeshkar,3.0986404,11.749596,319
Lata Mangeshkar Manna Dey,5.2871623,8.411794,7
Lata Mangeshkar Mohammed Rafi,6.6585817,7.1874175,33
Lata Mangeshkar Mukesh,6.5840864,7.327294,29
Lata Mangeshkar Shamshad Begum,6.766011,6.3314667,3
Lata Mangeshkar Talat Mahmood,2.4204357,12.829837,11
Latimore,10.422303,8.321838,3
Laura Branigan,9.42605,9.209523,10
Laura Marling,6.720473,8.006497,3
Laura Nyro,7.1228833,7.5269036,17
Laura Pausini,7.5556693,10.597834,10
Laura Story,6.9553795,9.92611,3
Lauren Alaina,10.211075,12.246187,6
Lauren Daigle,8.151772,11.630062,14
Laurie Anderson,1.3150243,12.096214,7
Laurie Johnson,3.4429018,12.834423,4
Laurindo Almeida Stan Getz,3.1974466,11.165859,4
Lauv,7.415024,10.335732,19
Lawrence Brown,6.9590054,7.616151,3
Lawrence Brown Paul Robeson Jr. Traditional,3.9962401,8.15398,10
Le Tigre,11.74525,10.622996,4
LeAnn Rimes,7.807955,10.781105,16
Lea Michele,5.870287,9.79253,3
Lea Salonga,3.3135767,7.365443,3
Lead Belly,6.509413,6.8054543,344
Leadbelly with Josh White,2.5815048,11.775886,3
Lebo M.,8.807673,8.50782,5
Lebrón Brothers,9.386552,7.0138445,11
Lecrae,11.238487,9.8576565,3
Led Zeppelin,7.8156195,12.669559,333
"Lee ""Scratch"" Perry",11.756762,8.502505,4
Lee Ann Womack,7.4149117,10.847546,6
Lee Brice,8.762937,11.617598,12
Lee Dorsey,11.295455,7.680997,9
Lee Greenwood,6.8326416,9.826772,8
Lee Hazlewood,6.71819,8.905385,19
Lee Hazlewood Nancy Sinatra,8.845418,10.33433,14
Lee Herschberg Richard Harris,4.9410667,7.2994256,3
Lee Konitz,1.9077803,11.751379,11
Lee Konitz Miles Davis,0.8336918,12.223979,6
Lee Konitz Quartet,1.5114306,11.784112,7
Lee Michaels,11.379861,8.761038,3
Lee Morgan,3.53606,12.289027,43
Lee Remick,7.0529385,8.377602,3
Lee Ritenour,10.190531,8.220168,7
Lee Roy Parnell,10.795225,8.575105,4
Lee Sun Hee,6.2532606,9.674354,15
Leela Bai,5.5453467,6.926958,6
Leela Chitnis,1.9981867,13.146307,14
Leela Mehta,5.6184654,7.5327497,3
Leela Sawant,2.220783,12.259825,4
Leftover Salmon,10.471744,9.121515,3
Lefty Frizzell,6.5726395,6.8993096,121
Legião Urbana,9.21035,9.460236,13
Legión Española,3.4239686,12.818647,23
Lehman Engel,5.6773252,7.3967285,12
Lehman Engel Nelson Eddy Portia Nelson Richard Rodgers Virginia Haskins,3.3508935,8.235192,4
Lemon Demon,11.36336,7.9831247,7
Lemon Jelly,5.956129,13.693851,8
Lena Horne,5.273813,9.043048,16
Lena Horne Lennie Hayton & His Orchestra,7.0256643,9.660344,3
Lenka,10.532043,9.453339,3
Lennie Hayton & His Orchestra,3.590745,7.2206416,4
Lennie Tristano,1.1538264,12.857507,9
Lennon Stella,8.091006,10.240273,9
Lenny Kravitz,10.731662,9.887403,25
Leo Dan,7.4431686,7.5229583,15
Leo Kottke,4.9594345,13.395942,16
Leo Mathisen,2.5135584,12.830946,24
Leo Mathisens Band,7.306935,6.5886116,3
Leo Sayer,10.624042,8.59786,11
Leon Bridges,8.039309,10.309587,12
Leon Redbone,2.6719208,11.3329935,8
Leon Russell,8.847144,7.8923707,38
Leon Russell Willie Nelson,9.251779,8.314013,4
Leon Thomas III Victoria Justice Victorious Cast,10.275826,12.114014,3
Leon Ware,10.644768,9.26401,3
Leona Lewis,8.326769,11.00184,8
Leonard Bernstein,4.45859,8.067216,25
Leonard Bernstein Ludwig van Beethoven New York Philharmonic,-0.71136457,10.902711,19
Leonard Bernstein Ludwig van Beethoven New York Philharmonic Rudolf Serkin,-1.5666705,11.492608,3
Leonard Bernstein Lukas Foss New York Philharmonic,-0.21196468,10.994808,3
Leonard Bernstein Lukas Foss New York Philharmonic Symphony Of The Air,-1.2107645,10.665591,5
Leonard Bernstein Max Goberman West Side Story Ensemble West Side Story Original Broadway Cast,5.744971,6.115199,5
Leonard Bernstein Modest Mussorgsky,3.1805413,8.600478,4
Leonard Bernstein Modest Mussorgsky New York Philharmonic,-1.0216719,11.080111,17
Leonard Bernstein New York City Ballet Orchestra,-2.0896826,11.456062,5
Leonard Bernstein New York Philharmonic,-1.5028938,10.757303,43
Leonard Bernstein New York Philharmonic Philippe Entremont,-0.23296976,10.168348,3
Leonard Bernstein New York Philharmonic Pyotr Ilyich Tchaikovsky,-1.3638356,10.612922,12
Leonard Bernstein New York Philharmonic Ralph Vaughan Williams,-2.0587916,11.094639,6
Leonard Bernstein New York Philharmonic Robert Schumann,-0.9338337,10.230748,7
Leonard Bernstein New York Philharmonic Samuel Barber,-2.0637379,10.710415,4
Leonard Bernstein New York Philharmonic West Side Story Original Broadway Cast,0.05210712,10.167084,9
Leonard Cohen,4.8307037,8.561199,75
Leonard Slatkin Samuel Barber St. Louis Symphony,-1.0085535,11.387351,4
Leonardo Favio,7.5736327,9.5299,8
Leonardo Paniagua,10.522902,9.544583,3
Leonid Hambro,-1.5173931,12.171006,3
Leontyne Price New Philharmonia Orchestra Samuel Barber Thomas Schippers,2.8142343,8.407661,3
Leontyne Price Samuel Barber,3.4880104,8.400994,23
Leopold Stokowski New York Philharmonic Ralph Vaughan Williams,-1.7553648,10.886211,3
Leopold Stokowski Philadelphia Orchestra,3.1323485,8.825042,14
Leopold Stokowski Sergei Rachmaninoff,-1.703904,10.905593,3
Leroy Carr,5.890398,7.153184,40
Leroy Hutson,9.738668,8.681454,3
Leroy Van Dyke,8.178369,6.7804184,3
Les Baxter,1.2917894,12.0204115,6
Les Brown,5.3245687,10.014641,14
Les Brown & His Orchestra,7.519552,7.478397,3
Les McCann,5.160382,13.201405,4
Les McCann Ltd. Lou Rawls,5.369035,7.6376925,4
Les Misérables - 10th Anniversary Concert Cast,3.5262017,6.6356945,7
Les Misérables-Original London Cast,4.519024,8.571602,30
Les Paul,2.3484347,12.47225,32
Les Paul & Mary Ford,7.0219083,7.8560853,8
Les Paul Mary Ford,5.6937823,8.590801,53
Les Rita Mitsouko,11.41767,10.454699,3
Les Troubadours Du Roi Baudouin,8.108386,11.63432,3
Lesley Gore,7.282028,7.3200736,47
Leslie Cheung,6.5549755,9.853017,4
Leslie Odom Jr. Lin-Manuel Miranda Original Broadway Cast of Hamilton,13.927372,9.90677,4
Less Than Jake,11.264159,12.833693,17
Lester Flatt,7.967284,6.9466763,3
Lester Lanin,2.6595967,13.032321,3
Lester Young,2.2066832,12.826159,51
Lester Young Oscar Peterson Trio,0.78174186,12.4674635,14
Letters To Cleo,10.603166,12.131534,5
Level 42,10.983809,8.770952,10
Levert,9.819099,9.168465,7
Levon Helm,9.3511715,7.0678554,4
Lew Stone,5.329185,7.5214553,24
Lewis Capaldi,6.9170237,9.903908,20
Lewis Del Mar,8.765202,10.564616,3
LiSA,10.518359,13.649936,3
Liberación,10.489942,8.922362,43
Lifehouse,10.523792,12.793587,14
Lighter Shade Of Brown,13.917376,8.790818,5
Lighthouse All Stars Miles Davis,3.2793663,6.1152353,5
Lighthouse Family,11.4136305,8.977273,3
Lightnin' Hopkins,5.339971,9.914493,23
Lijadu Sisters,10.142387,8.65908,8
Lil Baby,13.734575,9.938406,28
Lil Baby Moneybagg Yo,13.063296,9.73556,4
Lil Boodang,10.221098,10.08064,4
Lil Dicky,10.03943,10.500076,9
Lil Durk,13.839617,10.03414,30
Lil Jon & The East Side Boyz,14.724217,8.619344,3
Lil Jon & The East Side Boyz Ying Yang Twins,9.153008,10.9679165,4
Lil Jon Pitbull,13.265139,9.4675,6
Lil Jon Youngbloodz,14.761108,8.754066,3
Lil Keed,13.728922,9.795321,4
Lil Keke,14.063776,10.115952,3
Lil Mosey,9.773482,10.040584,11
Lil Nas X,8.566914,10.696048,3
Lil Peep,8.841168,11.573261,24
Lil Peep Lil Tracy,10.372825,11.567722,6
Lil Pump,11.3807,9.45271,4
Lil Rob,13.557127,9.399398,12
Lil Skies,12.909805,10.341351,16
Lil Tecca,13.667772,10.188508,10
Lil Tjay,13.577973,10.042184,11
Lil Tjay Pop Smoke,12.933106,10.299948,3
Lil Uzi Vert,13.443543,10.0344925,76
Lil Uzi Vert NAV,13.552351,9.8411875,7
Lil Uzi Vert Playboi Carti,13.70741,10.172857,3
Lil Uzi Vert Young Thug,13.508483,9.929695,3
Lil Wayne,13.917622,10.082321,54
Lil Wayne Mannie Fresh,13.958746,8.917266,3
Lil Wayne Nicki Minaj,9.608042,12.147861,3
Lil Wayne T-Pain,9.330089,11.647857,4
Lil Wyte,13.483707,9.892578,4
Lil' Flip,14.747494,8.899472,3
Lil' Kim,13.974078,8.939907,13
Lili Kraus Nikolaus Hubner Willy Boskovsky Wolfgang Amadeus Mozart,1.0841212,11.619786,12
Lili Kraus Szymon Goldberg Wolfgang Amadeus Mozart,1.5283389,11.676771,6
Lillian Fuchs Mieczysław Horszowski Reginald Kell Wolfgang Amadeus Mozart,-0.01677018,11.8243475,3
Lilly Goodman,7.6739993,10.677392,7
Lilly's Chapel School (Ala.),5.3540487,5.349715,5
Lily Allen,10.174261,10.063443,8
Lime,5.3864098,12.885637,11
Limp Bizkit,9.662548,12.355448,37
Linda Clifford,11.042989,8.57342,3
Linda McCartney Paul McCartney,8.594932,9.345248,23
Linda Perhacs,-0.6100133,11.566069,7
Linda Ronstadt,6.377209,9.109283,94
Linda Ronstadt Stone Poneys,7.656381,9.361123,6
Lindisfarne,8.356067,8.914418,3
Lindsay Lohan,11.93588,10.000382,3
Lindsey Buckingham,10.929628,9.417998,7
Lindsey Stirling,7.594477,13.572117,12
Link Wray,8.340825,8.569154,13
Linkin Park,10.17506,12.428102,90
Linton Kwesi Johnson,13.214883,9.714492,5
Lion,4.275396,5.882034,4
Lionel Belasco,2.5704195,13.0309,4
Lionel Hampton,6.659548,7.3128343,12
Lionel Hampton Orchestra,3.1752331,12.582054,15
Lionel Richie,8.927093,8.433847,43
Lipps Inc.,5.4962697,13.370826,5
Liquid Mind,-2.239358,11.01445,16
Liran' Roll,9.934535,12.912076,8
Lisa Lisa & Cult Jam,11.559249,8.979953,6
Lisa Loeb,8.293898,10.604807,3
Lisa Stansfield,10.5721035,9.057231,5
Lit,10.221522,12.306774,5
Lita Ford,10.751846,11.983795,6
Little Anthony & The Imperials,5.418139,8.117836,15
Little Beaver,10.749675,8.04673,7
Little Big Town,10.223431,11.754908,12
Little Dragon,5.9426036,12.785843,4
Little Eva,7.8596244,6.944976,8
Little Feat,9.558354,9.534211,86
Little Jimmy Dickens,7.922013,6.7116036,19
Little Jimmy Scott,5.6090765,9.4832945,9
Little Joe And The Latinaires,9.639348,7.76858,9
Little Junior Parker,8.837524,9.124767,3
Little Milton,8.401707,9.042553,4
Little Mix,10.552987,11.002616,15
Little Richard,8.898699,6.9214573,137
Little River Band,8.263706,10.80764,32
Little Texas,11.53452,10.578611,7
Little Walter,7.528798,7.1446404,8
Little Willie John,7.120886,8.171005,7
Liva Weel,6.5321765,6.1538506,17
Live,9.294389,12.956422,22
Living Colour,10.6257925,12.190704,10
Living Legends,13.598626,9.285116,5
Liz Callaway,5.490536,9.437718,4
Liz Phair,11.158504,11.073257,14
Liza Minnelli,5.6052914,7.511525,9
Lizzo,12.112839,10.004635,12
Lloyd,10.538484,11.485177,4
Lloyd Banks,13.359065,10.065083,6
Lloyd Cole and the Commotions,9.783628,9.331464,7
Lloyd Price,8.739269,7.0490193,9
Lobo,8.334646,9.708952,12
Local H,10.419588,12.682349,7
Local Natives,9.321007,10.92024,9
Local Oafs,10.159459,13.85437,23
Loggins & Messina,8.001788,8.9922695,56
Logic,12.921367,10.283251,32
Lola Beltrán,5.967781,8.496274,3
Lola Flores,8.683291,7.045943,20
Lola Flores Οrquesta Maestro Torroba,8.560045,6.930147,13
Loleatta Holloway,6.0212297,12.503053,5
Lolita,6.5619397,9.407891,4
London Grammar,6.1482415,9.773341,3
London Philharmonic Orchestra Richard Strauss,-1.7527142,10.95183,10
Lonestar,9.728959,11.194629,20
Long Beach Dub Allstars,10.84413,10.547139,5
Lonnie Johnson,2.9207385,13.185914,17
Lonnie Liston Smith,4.535857,13.031974,5
Looking Glass,8.917796,7.3741736,12
Loose Ends,10.294685,8.293132,14
Loote,10.89752,10.449089,3
Lord Berners Philadelphia Orchestra Sir Thomas Beecham,-1.5494114,11.746737,5
Lord Huron,6.391565,12.156066,17
Lord Invader,6.7364144,6.2750397,24
Lord Kitchener,10.845444,7.165246,4
Lord Melody,6.5654063,6.6419415,10
"Lord Myrie, Cecil Mitchel, and James Convery",8.386901,6.7787557,3
Lorde,7.976405,10.722148,35
Lords Of The Underground,13.73966,9.067092,5
Loredana Bertè,10.392207,9.14708,3
Loreena McKennitt,4.467809,9.136197,18
Lorenzo De Monteclaro,8.747577,6.9053144,15
Loretta Lynn,7.9203334,6.9253626,29
Lorne Greene,7.4545765,7.4359226,27
Lorrie Morgan,9.240883,8.100358,10
Los Acosta,10.872437,9.238264,38
Los Alegres Del Barranco,11.669856,8.25844,7
Los Alegres de la Sierra,10.183978,7.361682,5
Los Amigos Invisibles,11.6083555,8.942445,5
Los Amos De Nuevo Leon,11.568622,11.666562,5
Los Angeles Azules,10.363151,8.714402,30
Los Angeles De Charly,12.205851,10.194392,14
Los Angeles Negros,8.044388,9.856103,22
Los Armadillos de la Sierra,10.3170805,7.3093395,3
Los Askis,11.362591,7.224711,8
Los Auténticos Decadentes,11.54908,8.914778,4
Los Baron De Apodaca,10.489428,8.64119,11
Los Bravos,11.708888,10.750335,4
Los Brincos,9.514351,9.831533,5
Los Brios,10.631975,8.857741,4
Los Buitres De Culiacan Sinaloa,11.925112,8.327205,3
Los Bukis,10.112254,8.353078,106
Los Bukis Marco Antonio Solís,8.89357,8.237656,9
Los Byby's,10.431927,8.527326,8
Los Cachorros de Juan Villarreal,11.771675,8.730269,9
Los Cadetes De Linares,10.172143,7.3736534,6
Los Cafres,11.058735,9.135298,5
Los Caminantes,10.967385,8.724511,42
Los Camisas Negras,9.056068,6.9800406,4
Los Canelos De Durango,10.787831,8.030845,4
Los Chavales De España,6.020326,9.315078,6
Los Cinco Latinos,7.2074018,7.050158,3
Los Cometas,8.821059,7.039739,3
Los Compadres,7.6956344,6.7332196,4
Los Cuates de Sinaloa,11.730591,8.396702,8
Los Cuatro Huasos,1.3345395,12.3138075,4
Los Dandys,7.6925817,7.533738,4
Los Dareyes De La Sierra,10.866383,7.306079,4
Los Del Rio,11.897045,8.937887,4
Los Diablitos,11.306736,7.564454,9
Los Dinamicos Del Norte,11.393346,9.054557,4
Los Enanitos Verdes,11.008745,10.571135,26
Los Fabulosos Cadillacs,11.862991,9.128373,14
Los Felinos,10.402752,7.3771014,13
Los Freddy's,7.403959,7.72667,6
Los Fugitivos,10.741176,8.909941,12
Los Galos,7.7113304,10.240065,3
Los Gatos Negros De Tiberio,10.177057,7.4930725,5
Los Hermanos Arriagada,6.2474413,7.8601007,13
Los Hermanos Barron,11.366934,7.057287,3
Los Horóscopos De Durango,11.133735,7.3885083,9
Los Humildes,11.390572,7.1678414,5
Los Huracanes del Norte,11.282025,7.410775,10
Los Indios Tabajaras,1.7517855,12.978177,24
Los Inquietos Del Norte,11.590069,10.716828,29
Los Invasores De Nuevo León,10.707982,8.051967,70
Los Iracundos,7.1883025,7.80221,4
Los Jaivas,4.8252273,12.514349,4
Los Karkik's,11.831382,8.143081,4
Los Liricos De Teran,11.786413,8.415088,4
Los Llayras,11.3691225,7.2852283,8
Los Lobos,10.002143,8.250159,36
Los Lonely Boys,11.092758,9.698344,4
Los Marineros del Norte,11.900886,8.587587,3
Los Mier,10.753609,9.14504,11
Los Morros Del Norte,11.926505,8.39114,8
Los Muecas,8.021406,7.6376104,13
Los Muñequitos De Matanzas,6.6654086,5.9311695,8
Los Nuevos Rebeldes,11.761801,8.158083,5
Los Originales De San Juan,11.919859,8.456373,38
Los Pajaritos De Tacupa,11.257652,7.5091867,3
Los Palominos,11.368115,7.220136,11
Los Panchos,6.6301136,6.80972,45
Los Peregrinos,8.445699,6.5443363,3
Los Pericos,10.65969,8.6488,3
Los Player's,11.177593,10.503333,13
Los Plebes del Rancho de Ariel Camacho,10.907653,7.2133274,5
Los Primos MX,11.349722,7.529363,4
Los Prisioneros,11.589038,10.765927,9
Los Provincianos,6.3149037,7.3014655,3
Los Provincianos Pepa Cardona,5.6996374,6.947538,3
Los Razos,10.098062,7.183607,13
Los Rebeldes Del Bravo,8.905679,7.692074,8
Los Rehenes,9.530376,6.973113,23
Los Relampagos Del Norte,10.143111,7.3041906,10
Los Reyes Del Camino,9.07863,9.6448555,5
Los Reyes Locos,11.573954,9.198191,10
Los Rieleros Del Norte,11.5762205,8.792094,27
Los Rodriguez,11.763522,10.598557,3
Los Socios Del Ritmo,11.338254,7.4980965,9
Los Solitarios,6.016365,8.427648,4
Los Teen Tops,8.782297,6.6699824,36
Los Telez,11.400523,7.6700816,3
Los Temerarios,9.149126,9.758043,101
Los Terricolas,7.704135,10.363654,25
Los Tigres Del Norte,10.499386,7.6688466,141
Los Tigrillos,11.982884,8.751594,9
Los Tiranos Del Norte,11.325004,7.3432217,6
Los Titanes De Durango,11.951089,8.639497,5
Los Toreros Muertos,10.449381,7.5920625,3
Los Toros Band,11.849005,8.078332,8
Los Traileros Del Norte,11.621621,8.632509,20
Los Tres Caballeros,6.437549,7.347285,3
Los Tres Reyes Virginia Lopez,6.4167113,6.440874,3
Los Troqueros,10.1538515,7.3315535,4
Los Troveros Criollo,7.7887278,6.544549,8
Los Tucanes De Tijuana,11.713279,7.96604,47
Los Vecinos Milly Quezada,11.403792,7.7075434,3
Los Yaguarú,10.334156,7.9687,15
Los Yes Yes,9.955196,7.4534383,3
Los Yonic's,7.4795527,9.158394,27
Los inquietos del vallenato,9.756559,8.959736,4
Los terribles Del Norte,11.820337,9.000704,7
Lost Boyz,13.906975,8.738093,6
Lotte Lehmann Robert Schumann,1.9412555,10.973003,4
Lou Christie,9.527701,6.9470057,4
Lou Donaldson,2.671394,11.788007,18
Lou Gramm,10.927209,9.3758955,4
Lou Monte,8.471716,6.49622,14
Lou Rawls,9.102711,8.47414,13
Lou Reed,8.839025,9.602947,61
Lou Reed The Velvet Underground,3.3572323,11.172036,7
Loudon Wainwright III,6.8194714,8.314159,12
Louie Bellson,6.4917455,14.01749,5
Louie Ramirez,8.697894,7.533035,4
Louis Armstrong,5.9098563,7.3684216,207
Louis Armstrong & His Hot Five,2.657437,13.114939,98
Louis Armstrong & His Hot Seven,2.5280182,13.154478,43
Louis Armstrong & His Savoy Ballroom Five,2.5805457,13.028419,18
Louis Armstrong & His Sebastian New Cotton Club Orchestra,1.5048151,11.778014,11
Louis Armstrong Oscar Peterson,4.7922754,8.428524,14
Louis Armstrong Sy Oliver Choir The Allstars,7.1109257,7.2347007,10
Louis Armstrong Velma Middleton,5.4357953,5.4346156,3
